,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3
2537,0,37,1,133480,7.0,14,8.0,4,6,0,4,3,3,4.0,3.0,4.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2538,0,38,22,65830,0.0,12,12.0,1,11,2,9,3,4,3.0,3.0,3.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2539,0,31,5,81030,1.0,15,11.0,5,11,4,10,3,4,1.0,1.0,4.0,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
2540,0,29,2,39780,1.0,11,7.0,0,7,1,7,3,4,2.0,3.0,2.0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2541,0,35,13,25440,0.0,13,17.0,3,16,0,13,3,4,4.0,2.0,4.0,1,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
2542,0,23,16,53990,1.0,23,4.0,2,4,0,2,4,3,1.0,3.0,4.0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2543,0,41,7,54870,6.0,19,8.0,0,5,1,2,3,2,4.0,3.0,4.0,2,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
2544,0,47,1,68340,3.0,16,5.0,2,0,0,0,3,2,4.0,4.0,4.0,2,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False
2545,0,42,2,10910,2.0,22,16.0,0,1,0,0,4,4,4.0,2.0,3.0,2,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2546,0,29,18,57360,1.0,22,4.0,1,4,0,2,4,4,4.0,1.0,3.0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2547,0,42,6,22260,0.0,12,4.0,3,3,1,0,3,4,4.0,4.0,2.0,2,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
2548,0,32,2,57470,1.0,13,8.0,0,8,0,7,3,3,2.0,4.0,3.0,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
2549,0,48,10,98540,3.0,16,15.0,2,0,0,0,3,4,2.0,3.0,3.0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False
2550,0,37,6,54670,4.0,12,13.0,2,7,6,7,3,4,2.0,2.0,3.0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2551,0,30,20,53800,7.0,21,4.0,0,2,2,2,4,3,4.0,3.0,3.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
2552,0,26,22,51510,1.0,15,8.0,3,8,7,7,3,2,3.0,3.0,3.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True
2553,0,42,2,21330,3.0,13,14.0,2,1,0,0,3,4,3.0,4.0,3.0,2,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
2554,0,36,22,24320,4.0,22,7.0,4,1,0,0,4,3,3.0,4.0,4.0,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2555,0,36,5,47710,4.0,13,16.0,2,13,1,12,3,3,4.0,2.0,2.0,1,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
2556,0,57,17,191610,2.0,18,15.0,2,3,1,2,3,4,4.0,2.0,3.0,3,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
2557,0,40,6,50870,3.0,14,10.0,3,7,1,7,3,3,4.0,3.0,4.0,1,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
2558,0,21,1,28630,1.0,14,3.0,2,3,2,2,3,2,2.0,4.0,4.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
2559,0,37,4,21440,6.0,19,17.0,3,5,0,3,3,2,3.0,4.0,4.0,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
2560,0,46,2,30650,2.0,11,7.0,3,1,0,0,3,3,2.0,2.0,3.0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2561,0,50,7,98880,6.0,15,20.0,2,4,1,3,3,3,3.0,3.0,4.0,2,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
2562,0,31,1,28670,0.0,24,3.0,5,2,2,2,4,2,1.0,3.0,3.0,1,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
2563,0,29,1,66670,9.0,12,6.0,6,3,1,2,3,4,4.0,4.0,4.0,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
2564,0,35,23,50030,9.0,15,10.0,2,1,0,0,3,4,2.0,1.0,4.0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
2565,0,27,2,23670,1.0,12,5.0,2,5,0,4,3,4,4.0,2.0,4.0,0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2566,0,28,2,28580,1.0,12,7.0,2,7,0,7,3,3,1.0,4.0,3.0,0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
2567,0,49,2,52040,8.0,14,26.0,3,5,0,0,3,4,3.0,3.0,3.0,2,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False
2569,0,36,12,96790,4.0,12,6.0,1,2,2,2,3,4,4.0,4.0,3.0,1,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2570,0,55,21,104480,2.0,13,30.0,3,5,1,2,3,3,4.0,4.0,3.0,3,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2571,0,24,1,28970,1.0,18,5.0,4,5,0,3,3,3,4.0,4.0,2.0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2573,0,22,13,29910,1.0,19,2.0,3,2,1,2,3,4,3.0,4.0,4.0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
2574,0,36,1,196360,1.0,12,10.0,3,10,9,0,3,3,3.0,4.0,3.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False
2575,0,37,8,133410,1.0,14,18.0,3,18,12,17,3,3,3.0,4.0,3.0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2576,0,40,5,43320,7.0,14,8.0,3,5,1,3,3,3,4.0,4.0,2.0,1,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
2577,0,42,2,110310,3.0,12,8.0,2,5,1,2,3,3,4.0,2.0,1.0,2,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
2578,0,37,7,44400,2.0,11,18.0,3,1,0,1,3,4,2.0,3.0,3.0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False
2579,0,43,8,46170,1.0,11,25.0,2,25,3,9,3,4,2.0,3.0,4.0,2,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2580,0,40,5,26470,6.0,13,20.0,2,1,0,0,3,4,4.0,4.0,2.0,1,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2581,0,54,7,63230,4.0,23,24.0,2,4,1,2,4,4,4.0,4.0,3.0,3,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2582,0,34,22,56770,9.0,20,6.0,3,3,1,2,4,3,4.0,3.0,2.0,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
2583,0,31,8,21870,1.0,15,13.0,2,13,3,12,3,3,4.0,2.0,4.0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
2584,0,43,11,37480,7.0,14,8.0,3,3,1,2,3,3,2.0,2.0,4.0,2,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2585,0,43,22,39770,4.0,18,8.0,3,5,0,2,3,3,4.0,2.0,1.0,2,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
2586,0,25,6,86330,1.0,19,5.0,2,5,1,3,3,4,4.0,4.0,3.0,0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2587,0,37,1,20080,3.0,22,15.0,5,13,10,7,4,4,2.0,4.0,4.0,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2588,0,31,19,44400,1.0,13,4.0,2,4,3,2,3,4,2.0,4.0,4.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
2589,0,39,21,30670,1.0,20,21.0,5,21,1,6,4,3,2.0,4.0,4.0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2590,0,56,16,53210,9.0,14,36.0,1,7,7,7,3,4,2.0,4.0,4.0,3,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
2591,0,30,4,54100,0.0,17,6.0,2,5,4,4,3,3,1.0,3.0,3.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False
2592,0,41,6,27820,1.0,14,10.0,2,10,0,7,3,4,2.0,4.0,4.0,2,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
2593,0,28,6,119570,1.0,13,10.0,2,10,1,8,3,3,4.0,4.0,3.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2594,0,52,21,33750,2.0,21,28.0,2,5,0,4,4,4,3.0,4.0,2.0,3,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2595,0,45,2,50980,3.0,14,8.0,4,2,0,2,3,2,1.0,2.0,4.0,2,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
2596,0,52,10,48780,2.0,11,31.0,3,5,1,4,3,3,2.0,4.0,4.0,3,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
2597,0,42,8,28370,2.0,13,19.0,0,5,0,2,3,3,4.0,4.0,4.0,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
2598,0,30,20,24060,2.0,20,11.0,5,5,0,2,4,4,3.0,3.0,4.0,0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
2599,0,60,8,22690,5.0,18,33.0,4,29,11,10,3,4,1.0,2.0,4.0,3,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
2600,0,46,15,41080,2.0,14,19.0,5,10,0,8,1,4,3.0,4.0,4.0,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2601,0,42,14,132060,0.0,13,7.0,2,6,0,4,2,4,4.0,1.0,4.0,2,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
2602,0,38,2,49070,1.0,11,1.0,3,1,0,0,1,2,3.0,3.0,3.0,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False
2603,0,40,21,34820,0.0,18,21.0,2,20,1,12,2,2,1.0,4.0,4.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
2604,0,26,2,24360,1.0,24,3.0,2,3,0,2,4,1,3.0,4.0,4.0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
2605,0,30,12,23800,4.0,18,9.0,2,5,1,4,3,4,4.0,4.0,3.0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
2606,0,29,6,194310,1.0,11,10.0,3,10,0,7,3,2,4.0,4.0,3.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
2607,0,30,2,51310,0.0,15,10.0,2,9,7,8,1,3,2.0,2.0,4.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
2608,0,57,2,63060,3.0,12,32.0,3,1,0,0,2,4,1.0,1.0,3.0,3,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
